Date,Country,USD_ExchangeRate,Policy_Rate(%),10Y_Bond_Yield(%),Yield_Spread(10Y_vs_US)(%),Equity_Index_Level,Oil_Price(USD_per_bbl)
2020-09-21,Russia,4.999,4.97,6.89,4.06,1008.74,70.03
2020-09-22,Russia,5.0,5.01,6.36,3.44,1002.66,70.03
2020-09-23,Russia,4.993,5.01,7.16,4.11,1001.95,69.86
2020-09-24,Russia,4.999,4.96,6.71,3.73,1003.13,70.1
2020-09-25,Russia,4.992,4.98,7.64,4.67,1000.57,70.16
2020-09-28,Russia,4.999,5.0,6.84,3.89,1000.71,69.64
2020-09-29,Russia,4.996,5.01,7.22,4.08,1004.19,70.08
2020-09-30,Russia,5.0,4.99,7.24,4.21,998.13,69.83
2020-10-01,Russia,4.999,5.02,7.08,4.08,1002.12,70.1
2020-10-02,Russia,5.002,5.0,6.75,3.64,997.87,70.31
2020-10-05,Russia,5.002,5.0,7.38,4.45,1002.87,70.02
2020-10-06,Russia,5.004,4.99,6.64,3.82,997.71,69.9
2020-10-07,Russia,4.993,5.0,7.03,3.98,1002.83,70.13
2020-10-08,Russia,5.007,5.01,7.03,3.94,1003.47,69.7
2020-10-09,Russia,4.998,4.96,6.05,3.1,999.36,69.92
2020-10-12,Russia,4.982,5.02,6.66,3.61,996.6,69.9
2020-10-13,Russia,5.004,4.99,7.08,4.05,992.86,70.1
2020-10-14,Russia,4.991,4.98,6.61,3.53,992.0,70.13
2020-10-15,Russia,5.003,5.0,7.12,4.15,1003.41,69.91
2020-10-16,Russia,4.984,5.0,7.4,4.35,1009.07,69.95
2020-10-19,Russia,4.998,5.0,6.61,3.65,994.81,69.54
2020-10-20,Russia,4.994,5.0,7.32,4.37,997.18,70.21
2020-10-21,Russia,4.987,5.0,7.48,4.55,992.33,70.34
2020-10-22,Russia,5.008,5.02,6.97,3.91,987.55,69.91
2020-10-23,Russia,5.009,4.97,6.81,3.77,996.08,70.0
2020-10-26,Russia,5.004,5.01,6.81,3.89,1001.98,70.07
2020-10-27,Russia,5.003,5.0,7.17,4.08,1001.55,70.02
2020-10-28,Russia,4.995,5.03,6.47,3.49,997.45,69.63
2020-10-29,Russia,5.004,5.0,7.01,4.03,1003.77,70.18
2020-10-30,Russia,4.989,5.04,6.92,3.86,1000.9,70.02
2020-11-02,Russia,5.006,5.03,7.41,4.44,999.58,69.89
2020-11-03,Russia,5.007,5.01,6.84,3.71,1005.37,70.36
2020-11-04,Russia,4.992,5.0,6.9,3.64,1000.05,70.25
2020-11-05,Russia,5.01,5.0,7.03,3.97,1006.29,69.97
2020-11-06,Russia,4.995,5.02,6.45,3.42,1005.3,70.09
2020-11-09,Russia,4.994,4.98,7.57,4.59,995.49,70.23
2020-11-10,Russia,5.008,4.98,8.24,5.29,1003.92,70.4
2020-11-11,Russia,5.009,5.01,6.29,3.08,1004.33,69.72
2020-11-12,Russia,5.015,5.0,6.86,3.92,1000.86,70.16
2020-11-13,Russia,4.995,5.0,8.69,5.65,1004.83,69.81
2020-11-16,Russia,4.986,5.03,7.62,4.45,999.6,70.25
2020-11-17,Russia,4.974,5.01,7.53,4.6,1005.28,69.96
2020-11-18,Russia,4.999,4.99,7.79,4.83,997.12,69.83
2020-11-19,Russia,4.996,5.0,7.32,4.4,1001.86,70.12
2020-11-20,Russia,4.991,5.0,6.96,3.95,997.35,69.97
2020-11-23,Russia,5.0,5.04,7.06,3.93,1007.07,69.74
2020-11-24,Russia,4.997,5.03,7.12,4.13,1003.75,70.21
2020-11-25,Russia,5.0,4.99,5.81,2.81,998.09,69.8
2020-11-26,Russia,4.998,4.99,7.08,4.1,1002.23,70.03
2020-11-27,Russia,5.013,4.99,7.88,4.77,1007.43,70.05
2020-11-30,Russia,4.997,4.99,7.87,4.76,994.96,70.2
2020-12-01,Russia,4.992,5.01,7.42,4.27,1001.19,69.97
2020-12-02,Russia,5.0,5.02,7.42,4.42,990.68,69.51
2020-12-03,Russia,5.002,4.98,6.71,3.73,1010.38,70.02
2020-12-04,Russia,5.007,5.01,5.8,2.84,993.9,70.35
2020-12-07,Russia,4.982,4.99,6.86,3.96,1000.51,69.99
2020-12-08,Russia,5.002,5.01,7.13,4.09,1005.56,69.67
2020-12-09,Russia,5.007,4.98,6.66,3.65,1002.06,70.11
2020-12-10,Russia,4.991,5.03,6.82,3.9,993.64,69.73
2020-12-11,Russia,4.986,5.01,7.31,4.39,994.29,69.96
2020-12-14,Russia,5.001,5.01,6.52,3.54,1007.84,69.76
2020-12-15,Russia,5.0,5.01,6.53,3.46,993.3,70.13
2020-12-16,Russia,5.0,4.97,7.32,4.41,999.23,70.13
2020-12-17,Russia,4.99,4.99,7.55,4.76,1007.09,69.71
2020-12-18,Russia,4.993,5.01,7.31,4.28,1000.24,69.91
2020-12-21,Russia,5.016,5.02,7.6,4.65,988.36,70.2
2020-12-22,Russia,5.004,5.0,6.72,3.75,997.0,70.01
2020-12-23,Russia,4.989,5.02,8.03,5.09,992.04,69.98
2020-12-24,Russia,5.003,5.01,7.81,4.73,990.94,69.75
2020-12-25,Russia,5.004,4.99,7.75,4.84,1004.8,69.87
2020-12-28,Russia,5.003,4.98,7.26,4.16,1001.26,70.38
2020-12-29,Russia,4.993,5.0,7.42,4.52,1000.31,70.13
2020-12-30,Russia,5.009,5.02,6.59,3.56,993.43,69.86
2020-12-31,Russia,4.998,5.02,7.29,4.28,1002.24,70.1
2021-01-01,Russia,5.004,4.99,6.51,3.53,996.03,70.12
2021-01-04,Russia,5.015,5.01,6.11,3.17,1000.09,69.71
2021-01-05,Russia,5.0,5.01,7.71,4.53,994.04,69.98
2021-01-06,Russia,4.999,4.99,7.04,4.04,1003.07,70.27
2021-01-07,Russia,5.001,4.99,6.48,3.27,1004.53,70.08
2021-01-08,Russia,4.998,5.03,6.95,4.12,1001.33,69.75
2021-01-11,Russia,5.003,5.03,6.19,3.28,1004.32,69.9
2021-01-12,Russia,5.004,5.01,7.45,4.52,987.24,70.08
2021-01-13,Russia,4.984,5.02,7.0,4.03,1003.45,69.65
2021-01-14,Russia,4.998,5.01,7.14,4.18,997.61,70.31
2021-01-15,Russia,5.009,4.99,7.66,4.59,1002.44,70.11
2021-01-18,Russia,4.989,5.03,7.51,4.48,1001.22,69.98
2021-01-19,Russia,4.994,5.01,6.61,3.6,1000.49,70.08
2021-01-20,Russia,5.009,5.01,7.35,4.55,1002.3,70.02
2021-01-21,Russia,5.004,4.99,7.56,4.54,996.28,69.89
2021-01-22,Russia,5.009,5.0,7.0,4.02,1005.06,70.1
2021-01-25,Russia,4.988,4.98,6.98,4.05,989.2,69.85
2021-01-26,Russia,4.997,4.99,7.35,4.58,996.14,70.16
2021-01-27,Russia,4.993,4.98,6.64,3.59,998.73,69.86
2021-01-28,Russia,5.005,5.01,6.38,3.37,993.5,70.23
2021-01-29,Russia,5.012,4.99,7.53,4.6,999.3,69.88
2021-02-01,Russia,5.0,5.0,7.0,4.01,1000.64,70.25
2021-02-02,Russia,4.98,5.04,6.86,3.87,1006.65,70.12
2021-02-03,Russia,5.005,5.02,6.94,3.85,993.7,70.08
2021-02-04,Russia,5.006,5.02,7.38,4.36,998.41,69.93
2021-02-05,Russia,4.997,4.97,7.85,4.75,1001.27,70.16
2021-02-08,Russia,5.008,4.98,7.3,4.17,996.61,69.69
2021-02-09,Russia,4.988,5.0,6.39,3.41,996.73,70.0
2021-02-10,Russia,4.995,5.0,7.3,4.4,1001.41,69.83
2021-02-11,Russia,5.0,5.0,7.18,4.16,1006.19,69.99
2021-02-12,Russia,4.994,5.02,7.18,4.1,999.4,69.74
2021-02-15,Russia,5.022,4.99,6.41,3.34,995.27,69.92
2021-02-16,Russia,5.001,5.0,6.82,3.66,999.44,69.82
2021-02-17,Russia,5.01,4.99,6.93,4.02,1001.06,70.01
2021-02-18,Russia,5.0,5.0,7.41,4.34,994.8,69.87
2021-02-19,Russia,5.009,4.98,7.23,4.15,991.79,69.92
2021-02-22,Russia,5.008,5.0,6.79,3.71,1005.52,69.86
2021-02-23,Russia,5.018,4.96,6.21,3.26,998.33,69.94
2021-02-24,Russia,4.995,4.99,6.88,3.93,1003.41,70.01
2021-02-25,Russia,4.998,5.0,7.56,4.6,993.63,69.8
2021-02-26,Russia,4.998,5.01,7.45,4.28,1003.7,69.82
2021-03-01,Russia,4.998,4.96,6.8,3.86,988.43,70.42
2021-03-02,Russia,4.996,4.96,6.82,3.66,1009.54,70.01
2021-03-03,Russia,5.001,5.02,6.95,3.9,1004.2,69.78
2021-03-04,Russia,5.015,4.98,6.67,3.66,1004.7,70.14
2021-03-05,Russia,5.0,5.01,7.54,4.54,995.94,69.88
2021-03-08,Russia,5.009,4.98,6.2,3.23,999.62,70.17
2021-03-09,Russia,4.985,5.01,7.58,4.66,1000.41,69.57
2021-03-10,Russia,5.009,5.02,7.01,4.14,1003.33,69.95
2021-03-11,Russia,4.972,5.02,7.6,4.46,993.61,69.62
2021-03-12,Russia,4.996,5.01,6.54,3.7,1003.62,69.93
2021-03-15,Russia,5.006,5.0,6.92,3.92,998.21,69.91
2021-03-16,Russia,4.989,5.01,7.63,4.68,1009.33,70.08
2021-03-17,Russia,5.003,5.01,7.5,4.55,1002.77,70.21
2021-03-18,Russia,4.996,5.0,6.62,3.67,998.25,69.82
2021-03-19,Russia,4.999,5.01,7.22,4.3,996.97,70.17
2021-03-22,Russia,4.994,5.02,6.65,3.61,1003.76,69.47
2021-03-23,Russia,5.009,5.03,6.87,3.84,995.8,70.07
2021-03-24,Russia,5.025,4.96,6.71,3.63,1006.31,69.72
2021-03-25,Russia,4.994,4.99,6.66,3.67,992.86,69.95
2021-03-26,Russia,4.991,5.0,6.65,3.66,994.82,70.19
2021-03-29,Russia,4.997,5.0,6.93,3.93,1000.01,70.16
2021-03-30,Russia,4.997,4.99,7.01,4.07,999.63,69.79
2021-03-31,Russia,5.01,4.98,7.58,4.59,1004.28,69.85
2021-04-01,Russia,4.98,4.97,8.22,5.28,1005.48,69.74
2021-04-02,Russia,5.002,5.01,8.43,5.46,996.44,70.07
2021-04-05,Russia,4.991,5.01,6.98,4.06,1002.47,70.02
2021-04-06,Russia,5.008,5.03,6.78,3.82,993.27,70.1
2021-04-07,Russia,4.994,5.01,7.59,4.66,997.63,70.2
2021-04-08,Russia,5.007,5.01,6.82,3.96,996.44,69.8
2021-04-09,Russia,5.006,5.01,6.71,3.75,1002.38,69.94
2021-04-12,Russia,4.994,5.04,6.76,3.7,1001.96,69.7
2021-04-13,Russia,4.993,5.02,6.95,4.1,1001.97,69.88
2021-04-14,Russia,5.004,5.05,7.24,4.18,998.73,69.78
2021-04-15,Russia,5.01,4.99,6.87,3.69,998.31,70.24
2021-04-16,Russia,5.004,4.99,7.16,4.23,1004.52,70.25
2021-04-19,Russia,5.0,5.03,7.11,4.02,1014.76,70.5
2021-04-20,Russia,4.998,5.01,6.48,3.4,1001.95,69.85
2021-04-21,Russia,5.012,4.99,6.73,3.69,997.67,69.99
2021-04-22,Russia,5.017,4.99,7.33,4.38,995.13,69.98
2021-04-23,Russia,5.027,5.02,7.25,4.3,998.08,69.7
2021-04-26,Russia,5.018,5.01,7.1,4.08,1010.45,70.06
2021-04-27,Russia,4.998,5.04,6.97,4.14,992.36,69.96
2021-04-28,Russia,5.003,5.02,6.56,3.58,995.95,70.22
2021-04-29,Russia,5.013,5.04,7.21,4.03,996.54,70.04
2021-04-30,Russia,4.989,5.01,7.15,4.4,1005.55,70.17
2021-05-03,Russia,4.994,5.01,6.26,3.34,1008.35,69.77
2021-05-04,Russia,5.0,4.97,7.14,4.08,1003.62,70.09
2021-05-05,Russia,5.014,4.99,6.46,3.52,993.27,70.02
2021-05-06,Russia,4.999,5.01,6.2,3.2,1006.07,70.11
2021-05-07,Russia,4.981,5.0,6.63,3.63,998.1,70.35
2021-05-10,Russia,5.001,5.01,6.98,3.94,998.92,70.15
2021-05-11,Russia,4.996,5.03,7.28,4.29,1004.21,70.1
2021-05-12,Russia,5.008,5.0,6.88,3.87,997.5,70.2
2021-05-13,Russia,5.015,5.01,7.72,4.61,998.66,70.17
2021-05-14,Russia,4.987,5.0,6.41,3.42,992.8,70.22
2021-05-17,Russia,4.996,5.02,6.98,4.16,997.58,69.89
2021-05-18,Russia,5.0,5.03,7.87,4.89,993.7,69.85
2021-05-19,Russia,5.005,5.0,6.21,3.26,1006.56,70.06
2021-05-20,Russia,5.0,4.99,6.76,3.71,1000.71,70.15
2021-05-21,Russia,5.005,5.0,7.19,4.25,999.76,70.27
2021-05-24,Russia,5.0,5.0,7.1,4.22,1001.1,70.34
2021-05-25,Russia,4.992,5.01,6.99,4.0,999.66,70.14
2021-05-26,Russia,4.989,5.01,7.05,4.22,1001.9,70.02
2021-05-27,Russia,4.991,5.0,6.35,3.41,1000.18,69.66
2021-05-28,Russia,4.988,4.98,7.02,3.98,995.54,69.81
2021-05-31,Russia,5.001,5.0,6.65,3.47,1000.92,69.97
2021-06-01,Russia,4.996,5.02,7.29,4.47,996.52,69.91
2021-06-02,Russia,5.0,5.01,6.48,3.49,1008.5,70.01
2021-06-03,Russia,4.993,4.97,6.73,3.84,998.03,70.11
2021-06-04,Russia,5.0,4.99,6.1,3.01,998.24,70.02
2021-06-07,Russia,4.991,4.99,6.7,3.84,995.46,70.0
2021-06-08,Russia,5.003,4.99,6.38,3.42,1003.9,69.81
2021-06-09,Russia,5.0,4.99,7.55,4.6,1003.31,70.2
2021-06-10,Russia,5.015,4.97,6.27,3.16,1005.01,69.88
2021-06-11,Russia,4.968,5.0,6.24,3.33,1000.91,70.06
2021-06-14,Russia,5.016,4.99,6.5,3.41,1001.89,69.93
2021-06-15,Russia,5.0,4.99,7.34,4.17,996.37,70.08
2021-06-16,Russia,4.985,4.98,7.26,4.27,994.45,70.0
2021-06-17,Russia,5.009,4.97,7.84,4.79,1002.96,70.0
2021-06-18,Russia,5.017,5.02,6.84,3.76,996.33,69.94
2021-06-21,Russia,5.015,5.01,7.34,4.22,1002.74,69.84
2021-06-22,Russia,5.017,5.01,7.3,4.3,1005.55,70.38
2021-06-23,Russia,4.996,5.02,7.04,4.24,992.98,70.08
2021-06-24,Russia,5.01,5.01,7.4,4.14,1002.64,69.95
2021-06-25,Russia,4.999,5.03,6.4,3.27,1000.08,69.83
2021-06-28,Russia,4.985,5.03,6.6,3.59,995.13,70.39
2021-06-29,Russia,5.001,4.97,6.76,3.62,995.12,69.93
2021-06-30,Russia,5.012,5.01,6.4,3.37,999.24,70.01
2021-07-01,Russia,5.009,5.0,6.96,3.97,1005.38,69.86
2021-07-02,Russia,4.978,5.0,7.18,4.23,997.37,69.93
2021-07-05,Russia,5.0,4.97,7.3,4.57,1002.7,70.06
2021-07-06,Russia,5.005,4.96,7.11,4.16,1008.01,70.07
2021-07-07,Russia,4.988,4.97,6.66,3.58,1005.76,70.04
2021-07-08,Russia,5.001,4.99,6.98,3.86,998.27,70.13
2021-07-09,Russia,4.995,5.02,7.31,4.21,1009.41,69.48
2021-07-12,Russia,5.008,5.01,7.23,4.21,1001.2,70.07
2021-07-13,Russia,5.009,5.02,7.0,4.02,1000.1,69.92
2021-07-14,Russia,5.018,4.97,7.35,4.28,997.35,70.06
2021-07-15,Russia,5.013,4.99,7.65,4.54,996.45,69.78
2021-07-16,Russia,5.002,4.98,5.52,2.57,1010.87,69.91
2021-07-19,Russia,5.004,5.01,6.99,4.03,1006.14,70.01
2021-07-20,Russia,4.999,5.02,6.5,3.63,991.88,70.11
2021-07-21,Russia,4.998,5.02,7.04,4.18,998.22,70.18
2021-07-22,Russia,4.997,5.02,6.8,3.73,991.09,69.95
2021-07-23,Russia,4.996,4.97,7.53,4.59,996.28,70.26
2021-07-26,Russia,5.002,5.02,6.16,3.24,1010.43,70.17
2021-07-27,Russia,4.989,5.0,6.51,3.37,988.65,70.06
2021-07-28,Russia,5.003,4.98,6.84,3.8,991.11,69.74
2021-07-29,Russia,4.998,4.98,6.75,3.75,995.45,69.99
2021-07-30,Russia,5.003,5.02,6.39,3.46,1002.94,69.7
2021-08-02,Russia,5.001,5.0,5.71,2.76,1001.65,69.96
2021-08-03,Russia,4.995,5.0,7.5,4.44,996.22,69.71
2021-08-04,Russia,5.005,4.98,6.71,3.69,1005.73,70.26
2021-08-05,Russia,5.001,4.99,6.39,3.19,998.55,70.14
2021-08-06,Russia,5.002,4.99,6.72,3.86,1005.61,69.98
2021-08-09,Russia,5.014,4.99,6.84,3.96,998.44,69.75
2021-08-10,Russia,5.004,5.0,7.74,4.89,1006.08,69.8
2021-08-11,Russia,5.003,4.98,7.08,4.33,996.65,70.02
2021-08-12,Russia,5.018,4.96,6.96,4.01,990.42,69.78
2021-08-13,Russia,4.995,5.01,7.05,4.18,990.83,70.08
2021-08-16,Russia,4.998,5.03,6.86,3.74,1002.72,70.16
2021-08-17,Russia,5.004,5.01,5.86,2.89,996.68,70.25
2021-08-18,Russia,4.99,4.99,7.39,4.36,1000.84,70.22
2021-08-19,Russia,5.003,4.99,6.34,3.29,996.15,69.95
2021-08-20,Russia,5.011,5.0,6.77,3.8,998.74,69.8
2021-08-23,Russia,5.017,4.99,7.38,4.48,1002.75,70.03
2021-08-24,Russia,5.0,5.0,7.21,4.23,999.11,70.12
2021-08-25,Russia,4.989,4.97,7.06,4.26,991.59,70.36
2021-08-26,Russia,5.015,4.99,7.49,4.38,1002.36,69.98
2021-08-27,Russia,5.006,5.02,7.34,4.49,1010.17,70.48
2021-08-30,Russia,4.981,5.01,8.03,4.93,1005.06,69.71
2021-08-31,Russia,5.008,5.0,7.39,4.5,994.64,69.97
2021-09-01,Russia,4.996,5.0,6.76,3.78,996.67,69.99
2021-09-02,Russia,4.986,5.01,7.14,4.27,1006.63,69.83
2021-09-03,Russia,5.012,5.01,7.51,4.49,1002.83,70.2
2021-09-06,Russia,5.019,5.02,7.25,4.38,987.92,69.97
2021-09-07,Russia,4.993,4.99,6.95,3.88,996.9,70.18
2021-09-08,Russia,5.0,5.0,7.94,4.92,999.73,70.1
2021-09-09,Russia,5.018,5.0,7.22,4.23,999.48,69.9
2021-09-10,Russia,4.994,5.03,6.76,3.91,1000.63,70.2
2021-09-13,Russia,5.012,4.98,7.53,4.33,996.58,69.97
2021-09-14,Russia,4.988,5.04,6.29,3.33,1003.92,69.86
2021-09-15,Russia,4.99,5.0,8.19,5.22,998.96,69.78
2021-09-16,Russia,5.004,5.02,6.71,3.66,997.01,69.62
2021-09-17,Russia,5.005,5.04,6.44,3.43,1006.55,69.98
2021-09-20,Russia,4.986,5.0,7.75,4.8,1001.16,69.79
2021-09-21,Russia,4.999,5.01,7.07,4.11,1002.21,70.13
2021-09-22,Russia,5.007,4.99,6.68,3.49,1000.69,69.95
2021-09-23,Russia,4.985,4.98,6.66,3.62,998.22,70.0
2021-09-24,Russia,4.986,5.03,6.66,3.64,997.35,69.94
2021-09-27,Russia,4.992,5.01,6.52,3.48,999.41,70.13
2021-09-28,Russia,5.007,4.99,7.18,4.22,1006.58,69.93
2021-09-29,Russia,4.998,4.99,6.62,3.42,1002.43,70.01
2021-09-30,Russia,4.995,5.02,6.75,3.74,1011.01,69.81
2021-10-01,Russia,5.005,5.01,7.27,4.3,997.04,70.05
2021-10-04,Russia,4.995,4.95,6.54,3.57,994.61,70.03
2021-10-05,Russia,4.992,5.0,8.08,4.96,1002.96,70.36
2021-10-06,Russia,4.999,5.0,6.47,3.34,1009.78,70.18
2021-10-07,Russia,5.014,4.95,8.12,5.13,1011.78,70.35
2021-10-08,Russia,5.008,4.99,7.07,4.26,1004.65,69.49
2021-10-11,Russia,4.997,5.03,7.39,4.54,993.3,69.88
2021-10-12,Russia,5.001,5.02,7.32,4.43,1003.09,70.15
2021-10-13,Russia,5.005,5.05,7.41,4.32,1009.38,70.17
2021-10-14,Russia,4.994,5.02,6.82,3.92,995.52,70.25
2021-10-15,Russia,5.006,5.02,7.33,4.31,1001.59,70.12
2021-10-18,Russia,4.994,4.97,6.73,3.68,996.76,70.43
2021-10-19,Russia,5.004,5.0,6.7,3.61,993.94,70.06
2021-10-20,Russia,4.996,5.0,7.25,4.36,991.65,69.81
2021-10-21,Russia,5.009,5.01,6.81,3.61,1006.43,70.21
2021-10-22,Russia,4.993,5.02,7.19,4.26,999.48,69.79
2021-10-25,Russia,4.993,4.98,7.46,4.46,995.29,70.1
2021-10-26,Russia,5.0,5.02,7.09,4.23,997.52,69.77
2021-10-27,Russia,5.006,5.02,6.25,3.26,1005.76,69.69
2021-10-28,Russia,4.996,5.0,7.53,4.48,1003.75,70.12
2021-10-29,Russia,4.996,5.03,6.7,3.98,991.0,69.98
2021-11-01,Russia,4.997,4.99,7.06,3.94,1002.27,70.13
2021-11-02,Russia,4.989,4.99,7.34,4.33,1002.39,70.12
2021-11-03,Russia,5.002,5.03,6.77,3.85,991.18,70.15
2021-11-04,Russia,4.994,5.03,7.15,4.18,994.73,70.17
2021-11-05,Russia,4.999,5.01,7.31,4.28,995.75,70.1
2021-11-08,Russia,5.008,5.01,7.32,4.25,998.02,69.91
2021-11-09,Russia,5.022,5.03,7.0,3.93,995.31,69.88
2021-11-10,Russia,4.988,5.01,7.15,4.05,998.94,70.21
2021-11-11,Russia,5.007,5.05,7.88,4.73,1004.18,69.82
2021-11-12,Russia,5.003,5.04,7.3,4.38,1001.68,69.8
2021-11-15,Russia,4.991,5.01,7.38,4.46,997.2,69.71
2021-11-16,Russia,4.999,4.96,6.81,3.8,991.22,69.8
2021-11-17,Russia,4.999,5.0,6.92,3.89,991.64,70.14
2021-11-18,Russia,4.997,4.99,6.06,3.08,1002.56,70.03
2021-11-19,Russia,5.002,4.99,6.96,4.07,999.98,69.9
2021-11-22,Russia,4.989,5.02,6.23,3.18,1002.94,69.89
2021-11-23,Russia,5.01,4.99,6.68,3.8,999.96,69.81
2021-11-24,Russia,4.992,5.0,6.99,3.86,1004.66,70.11
2021-11-25,Russia,4.999,4.99,6.98,4.03,996.5,69.98
2021-11-26,Russia,4.991,4.98,7.46,4.6,994.8,70.25
2021-11-29,Russia,4.996,5.03,6.44,3.44,1003.86,69.82
2021-11-30,Russia,5.017,4.99,7.25,4.31,1007.46,70.06
2021-12-01,Russia,5.021,5.02,7.44,4.54,1000.42,69.94
2021-12-02,Russia,5.0,5.0,6.55,3.57,999.52,69.8
2021-12-03,Russia,5.008,5.0,7.41,4.36,991.43,69.83
2021-12-06,Russia,5.017,5.02,6.2,3.16,995.84,69.58
2021-12-07,Russia,5.017,5.0,7.11,4.24,994.23,69.68
2021-12-08,Russia,5.014,4.97,7.78,4.87,993.86,69.99
2021-12-09,Russia,4.993,5.0,6.56,3.59,996.21,70.17
2021-12-10,Russia,5.005,5.0,7.53,4.51,1000.89,69.98
2021-12-13,Russia,4.993,4.99,7.06,3.96,1002.85,70.11
2021-12-14,Russia,4.989,5.01,6.81,3.79,1002.76,69.77
2021-12-15,Russia,5.002,5.0,7.5,4.56,999.69,70.03
2021-12-16,Russia,4.995,4.99,6.7,3.72,1008.74,69.98
2021-12-17,Russia,5.005,5.0,6.85,3.85,1003.85,69.99
2021-12-20,Russia,4.998,5.0,6.5,3.39,997.77,70.29
2021-12-21,Russia,5.002,5.03,6.93,4.0,1005.22,69.89
2021-12-22,Russia,5.013,5.01,7.74,4.84,1004.78,69.85
2021-12-23,Russia,4.976,5.02,7.01,3.92,1000.46,70.0
2021-12-24,Russia,5.015,5.0,6.76,3.77,1000.79,69.43
2021-12-27,Russia,5.005,5.03,7.0,4.04,1001.94,70.35
2021-12-28,Russia,5.005,5.0,6.81,3.92,1000.12,70.01
2021-12-29,Russia,4.981,4.99,7.56,4.59,987.72,70.32
2021-12-30,Russia,4.991,4.99,7.52,4.6,990.15,70.04
2021-12-31,Russia,5.008,4.99,6.93,4.05,995.02,69.94
2022-01-03,Russia,5.006,5.0,7.51,4.35,1004.43,69.68
2022-01-04,Russia,4.997,5.02,6.96,4.12,997.24,69.55
2022-01-05,Russia,4.997,4.99,6.81,3.69,993.34,69.86
2022-01-06,Russia,4.989,5.02,7.59,4.55,1001.54,69.76
2022-01-07,Russia,5.002,4.98,7.0,4.03,997.03,70.01
2022-01-10,Russia,5.007,5.04,7.31,4.08,1001.0,70.36
2022-01-11,Russia,5.004,5.0,6.92,3.89,1002.16,69.72
2022-01-12,Russia,5.007,4.97,7.32,4.26,1007.11,69.83
2022-01-13,Russia,4.99,5.02,6.48,3.6,1001.04,69.99
2022-01-14,Russia,5.002,5.01,7.28,4.29,1000.24,69.99
2022-01-17,Russia,5.0,4.97,7.35,4.25,1003.19,70.11
2022-01-18,Russia,4.99,4.97,7.39,4.38,1000.85,70.04
2022-01-19,Russia,5.003,5.01,6.97,4.16,1003.44,70.12
2022-01-20,Russia,4.987,4.98,7.42,4.31,986.68,70.09
2022-01-21,Russia,4.998,5.0,7.07,4.14,1003.26,69.86
2022-01-24,Russia,5.007,5.02,6.58,3.67,1000.57,70.3
2022-01-25,Russia,4.994,4.99,7.15,4.09,1002.63,70.01
2022-01-26,Russia,4.997,5.01,5.41,2.22,999.07,70.04
2022-01-27,Russia,5.021,4.99,8.15,5.08,1002.23,70.13
2022-01-28,Russia,4.992,4.97,6.38,3.27,995.32,69.67
2022-01-31,Russia,4.999,5.01,7.03,3.97,1005.78,70.11
2022-02-01,Russia,4.998,4.99,7.37,4.35,995.7,70.26
2022-02-02,Russia,5.003,5.01,6.82,3.7,992.07,70.34
2022-02-03,Russia,4.981,4.97,7.1,4.15,998.36,69.89
2022-02-04,Russia,4.992,5.01,6.98,3.89,1000.4,69.92
2022-02-07,Russia,5.008,4.96,5.67,2.83,998.28,70.08
2022-02-08,Russia,4.973,5.0,6.82,3.81,990.46,70.52
2022-02-09,Russia,5.0,4.98,7.04,3.89,993.57,69.7
2022-02-10,Russia,4.999,5.0,7.35,4.21,1003.9,69.72
2022-02-11,Russia,4.989,4.98,7.37,4.31,1006.31,70.11
2022-02-14,Russia,4.994,5.0,6.27,3.2,996.87,70.24
2022-02-15,Russia,5.006,5.04,7.25,4.21,999.09,69.92
2022-02-16,Russia,4.997,5.02,6.35,3.34,991.67,70.07
2022-02-17,Russia,4.995,5.01,6.64,3.66,1003.16,70.03
2022-02-18,Russia,5.015,4.99,6.71,3.58,998.16,69.92
2022-02-21,Russia,5.004,5.0,6.84,3.91,1006.81,69.97
2022-02-22,Russia,4.994,4.99,7.17,4.03,999.15,69.83
2022-02-23,Russia,5.019,5.0,6.95,3.94,993.77,69.99
2022-02-24,Russia,5.008,5.02,6.85,3.83,1006.19,70.01
2022-02-25,Russia,5.007,5.01,6.68,3.77,1005.3,69.47
2022-02-28,Russia,4.993,4.97,7.5,4.37,996.38,70.55
2022-03-01,Russia,5.014,5.0,7.75,4.82,998.62,70.09
2022-03-02,Russia,4.993,4.97,6.51,3.52,1002.35,69.93
2022-03-03,Russia,4.984,5.01,7.65,4.71,1008.31,70.17
2022-03-04,Russia,4.989,4.99,6.83,3.85,987.81,69.85
2022-03-07,Russia,4.994,5.04,7.15,4.23,997.81,70.09
2022-03-08,Russia,4.996,4.99,6.71,3.66,993.09,69.78
2022-03-09,Russia,4.991,4.98,6.57,3.48,1005.18,70.05
2022-03-10,Russia,5.002,4.99,5.95,2.93,1001.49,69.87
2022-03-11,Russia,4.989,4.97,7.06,4.05,1005.97,69.84
2022-03-14,Russia,4.997,5.0,6.73,3.64,1006.19,69.78
2022-03-15,Russia,4.995,5.03,7.19,4.18,1001.71,70.13
2022-03-16,Russia,5.004,5.0,7.01,3.87,998.67,70.0
2022-03-17,Russia,5.016,5.01,6.97,3.91,1001.14,69.85
2022-03-18,Russia,5.002,4.98,7.9,4.87,995.31,69.92
2022-03-21,Russia,5.008,4.98,8.34,5.48,1004.63,69.9
